predictor,decile,mean_importance,mean_predictor,n,filename,model
dim_2,8,0.005447690286368967,0.32009380019713785,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_2,9,0.010457212679854062,0.31597093243465246,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,0,-0.015124840682811952,0.4885177326559574,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,1,-0.008328745298296492,0.46607968339296146,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,2,-0.005189171015659225,0.4400086590062792,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,3,-0.002946930733796592,0.4424126455716998,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,4,-0.0006390347659030808,0.36139494993976345,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,5,0.0015528726800579892,0.2985320474499854,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,6,0.00327555264267966,0.25458094516647195,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,7,0.005172012008239176,0.23564860976745036,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,8,0.00785441354056385,0.2530886070750584,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_20,9,0.013613570739175672,0.22267719874872224,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,0,-0.02451928278033653,0.4821523030598958,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,1,-0.016790644921989083,0.48598746896904205,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,2,-0.012563407755343713,0.47435850339515184,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,3,-0.009106155645067447,0.4332273108936916,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,4,-0.005910417075469115,0.42278627769969335,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,5,-0.0024468731657366887,0.3813910083235981,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,6,0.0014746481013075215,0.3528234749196846,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,7,0.006617782271911051,0.3282111622462763,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,8,0.017748622359516464,0.23277162926219333,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_21,9,0.040630094581675304,0.1725133592837325,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,0,-0.026532116007715576,0.34232593207770073,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,1,-0.0062236825996470225,0.2654849043516355,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,2,-0.003406758397539085,0.2439858695056951,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,3,-0.0016811012107635214,0.25239149432316005,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,4,-0.00028389360860129383,0.25167550060236565,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,5,0.0010208147708500657,0.2751729519567757,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,6,0.002578156239518495,0.31010200286580025,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,7,0.0048483162282783295,0.36317053108571845,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,8,0.008499362089923608,0.4343807612624124,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_22,9,0.020976866962753724,0.5754837749160339,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,0,-0.015708998347936053,0.3738348171505589,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,1,-0.007338900878050617,0.34123247093129383,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,2,-0.004282720957961038,0.3279622585974007,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,3,-0.002404190001086654,0.34010252194983936,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,4,-0.000913232732041974,0.3470562515971817,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,5,0.0003843471825679886,0.3601872239157418,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,6,0.0016560593498087374,0.3356275326737734,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,7,0.003215250567855122,0.3500752957067757,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,8,0.006281288093495592,0.35429388028438963,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_23,9,0.01451182766495464,0.3592707553756571,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,0,-0.014861727475227042,0.5763285776202598,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,1,-0.00485724244162301,0.4401014381479994,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,2,-0.0019619217542844397,0.36953273309725465,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,3,-0.00043032322531548614,0.32116938795998834,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,4,0.00041358002992433925,0.29908818039938667,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,5,0.0011878851418183228,0.2832556608681367,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,6,0.002056613369522808,0.2707722031067465,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,7,0.0032583611033787235,0.25800381954585283,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,8,0.005180353539012303,0.26785469411689544,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_24,9,0.010286179658408477,0.28260084490909754,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,0,-0.014963469701759824,0.31702568825711025,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,1,-0.007931447251934872,0.3061723655629381,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,2,-0.0047290726242778455,0.3021826057790596,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,3,-0.0028491733230163003,0.30589080525335866,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,4,-0.0014608834391442414,0.3145567136390187,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,5,-0.000010791208560221663,0.32305891090464367,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,6,0.0018020391464233399,0.3501328512886974,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,7,0.004173557334971205,0.3586000816844334,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,8,0.008301128850919064,0.43051084714515186,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_25,9,0.016980381546733536,0.48368844005549066,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,0,-0.012502162197555943,0.5491355867421582,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,1,-0.006509111083556558,0.5176653995692173,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,2,-0.004193500714881398,0.5144324186806367,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,3,-0.002638586659297765,0.4852107253030082,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,4,-0.0011240639419199151,0.3998304420542494,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,5,0.0002374168311324075,0.3497469322703709,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,6,0.0014814898232433284,0.3201686110451957,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,7,0.0029910691430635543,0.29583603333089953,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,8,0.005182077728699301,0.2942790664245035,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_26,9,0.012333925193715319,0.2542740866402599,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,0,-0.05285704537723841,0.5696962049391385,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,1,-0.028539500726717654,0.4761021979501314,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,2,-0.014245019894894038,0.41017975138726637,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,3,-0.003072096477045077,0.36259526047751167,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,4,0.005709005070623951,0.2886854225229994,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,5,0.011273166620842764,0.23964781003577687,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,6,0.015069474906564873,0.23526873722254674,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,7,0.01866310511794046,0.2286281550041983,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,8,0.022530290122344115,0.22728833350065714,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_27,9,0.028521331002779097,0.21679586250091268,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,0,-0.03765969508596127,0.6627943060371313,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,1,-0.011894997035231546,0.49419413058557243,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,2,-0.004187300494898146,0.39090938389858354,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,3,-0.00017687656054986972,0.3476915591231016,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,4,0.002386065955473998,0.3196229738609813,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,5,0.004446197670196818,0.3059425425306659,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,6,0.006277319204027408,0.28981488664573596,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,7,0.008516858894134236,0.2827343236620181,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,8,0.01147430188187929,0.2810999790084696,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_28,9,0.018396047788245655,0.2701888895480432,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,0,-0.012429068597514978,0.2723605552416169,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,1,-0.006140701347422377,0.32659766651759636,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,2,-0.003417067438642555,0.3539381080698744,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,3,-0.0017329532409382758,0.3680443023966852,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,4,-0.00047447492029065283,0.3734440883743429,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,5,0.0006600382729111431,0.3579494012850467,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,6,0.001972440470044858,0.37423743132118864,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,7,0.0033764255381076133,0.37087576322466415,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,8,0.005510723702261381,0.360809326171875,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_29,9,0.010934310093104282,0.32229354715792935,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,0,-0.06917612740163052,0.6599776593040437,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,1,-0.026288576215227073,0.4915809702650409,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,2,-0.00922764662270234,0.3227515960408148,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,3,-0.0034880132318657136,0.312068304614486,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,4,0.0007668959760220251,0.3066625292056075,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,5,0.004802452960861063,0.29790087548371785,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,6,0.009246458071414556,0.3003585672824182,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,7,0.015115623830634858,0.281262235552351,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,8,0.02408701281681239,0.25342920606381425,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_3,9,0.048640103206456266,0.13608118930709695,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,0,-0.028589155790064665,0.6087618481353874,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,1,-0.0149072584704818,0.500084878796729,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,2,-0.009447331294835172,0.4563618027161215,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,3,-0.005537421681056513,0.3996031573999708,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,4,-0.0026061595043289326,0.381680012640552,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,5,0.00048763841112083365,0.3458435629015771,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,6,0.0034758612374278988,0.3160352760386244,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,7,0.007183902063102366,0.2983447779004819,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,8,0.012864388260885934,0.25451586001387266,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_30,9,0.03015426564439435,0.18173704058210427,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,0,-0.03019726499636075,0.6933612609177493,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,1,-0.009069825110034407,0.41041385258469626,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,2,-0.004112246326196974,0.3154693603515625,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,3,-0.001395385510453554,0.29768830771758176,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,4,0.0005971164903908132,0.2831082923390041,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,5,0.0023707064512734103,0.273280462817611,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,6,0.004072266872798171,0.2731106481819509,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,7,0.006287854631370473,0.27523541316807826,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,8,0.009339684637907509,0.2526262800270152,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_31,9,0.018896158164906723,0.19237197448160046,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,0,-0.026678956849744705,0.3327438983131437,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,1,-0.012337646306118118,0.39375673097984815,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,2,-0.00657528449441785,0.37181687399605723,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,3,-0.0026538048949197074,0.36087820463091413,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,4,0.0001888590020554088,0.3417700936861127,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,5,0.00268571933853292,0.34432181955497954,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,6,0.004987994309897735,0.326918728552132,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,7,0.007755788464412511,0.3389406008141063,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,8,0.011737441125317155,0.3266920713620765,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_4,9,0.020110180221985435,0.30147984584915305,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,0,-0.014608790365497717,0.3711981326899725,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,1,-0.0035862091545746707,0.29800417891172604,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,2,-0.0014273195623237397,0.25701884332104263,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,3,-0.00013534311100701305,0.37662504677460573,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,4,0.0007550068547792524,0.4417747711466852,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,5,0.0014422413344695188,0.4368415333400263,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,6,0.0022404581586891246,0.37741068902416763,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,7,0.003359360561192593,0.34121826742297023,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,8,0.004885370040608344,0.36438749794648073,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_5,9,0.010285785710700204,0.36536756854191005,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,0,-0.04145898354633917,0.42500636640112943,534,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,1,-0.012800877116550908,0.47554640725394276,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,2,-0.004806162932208765,0.44364179094261097,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,3,-0.000810805770838372,0.43791064681293806,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,4,0.002138238309699798,0.39440809588566006,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,5,0.004916870705435209,0.31326396621276287,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,6,0.00726521661348432,0.2790175393363026,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,7,0.009675152502327321,0.2794325783988026,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
dim_6,8,0.012850305967241803,0.2704282956702687,535,cv24p013_trust_government_xgb_embeddings_collapsed_2021_len20_window5_walks100_dim32_dine_feature_importance.csv,embeddings
