variable_1,variable_2,correlation,n
cp24p017_satisfaction,cp24p016_satisfaction,0.6977336093029883,6063
cp24p017_satisfaction,cp24p018_satisfaction,0.6045050384320563,6063
cp24p017_satisfaction,cp24p019_interpersonal_trust,0.2671489169324652,6063
cp24p017_satisfaction,cp24p020+_extraversion,0.21417360943741404,6063
cp24p017_satisfaction,cp24p021+_agreeableness,0.16336610996295434,6063
cp24p017_satisfaction,cp24p022+_conscientiousness,0.1786201554128523,6063
cp24p017_satisfaction,cp24p023+_emotional_stability,0.2347602665229517,6063
cp24p017_satisfaction,cp24p024+_imagination,0.1406182730182663,6063
cp24p017_satisfaction,cp24p070+_self_esteem,0.44061834720579746,6063
cp24p017_satisfaction,cp24p135_closeness,0.1669152639980085,6063
cp24p017_satisfaction,cp24p136+_social_desirability,0.18591856922800662,6063
cp24p017_satisfaction,cp24p198+_optimism,0.4288715910292472,6063
cp24p017_satisfaction,cv24p013_trust_government,0.1358354741576774,6063
cp24p017_satisfaction,cv24p053_voted,-0.0760984227974522,6063
cp24p017_satisfaction,cv24p307_voting_behavior,0.0024519295276951066,6063
cp24p017_satisfaction,cv24p307_voting_behavior_populist,-0.05608458310096149,6063
cp24p018_satisfaction,cbs_age,0.06271501847682275,6063
cp24p018_satisfaction,cbs_change_purch_power,-0.0007181686787048587,6063
cp24p018_satisfaction,cbs_gender_2_cat,0.01059189521881954,6063
cp24p018_satisfaction,cbs_gross_income_percentile,0.02959489712876041,6063
cp24p018_satisfaction,cbs_high_achieved_edu_degree_5_cat,0.01307662000439819,6063
cp24p018_satisfaction,cbs_num_parents_abroad_3_cat,-0.08022946300179064,6063
cp24p018_satisfaction,cbs_purch_power_log,0.12464397096771587,6063
cp24p018_satisfaction,cp24p010_happiness,0.4890418379508338,6063
cp24p018_satisfaction,cp24p012_feel_state,0.4259250998002718,6063
cp24p018_satisfaction,cp24p013_feel_trait,0.4508545784098658,6063
cp24p018_satisfaction,cp24p014_satisfaction,0.5831596630348381,6063
cp24p018_satisfaction,cp24p015_satisfaction,0.5303957864923412,6063
cp24p018_satisfaction,cp24p016_satisfaction,0.5724766782160913,6063
cp24p018_satisfaction,cp24p017_satisfaction,0.6045050384320563,6063
cp24p018_satisfaction,cp24p019_interpersonal_trust,0.27567528165944893,6063
cp24p018_satisfaction,cp24p020+_extraversion,0.19329709909664708,6063
cp24p018_satisfaction,cp24p021+_agreeableness,0.10457461301883535,6063
cp24p018_satisfaction,cp24p022+_conscientiousness,0.13325003373441857,6063
cp24p018_satisfaction,cp24p023+_emotional_stability,0.26199828497462996,6063
cp24p018_satisfaction,cp24p024+_imagination,0.07462253749715432,6063
cp24p018_satisfaction,cp24p070+_self_esteem,0.3794944658858146,6063
cp24p018_satisfaction,cp24p135_closeness,0.16785872117361988,6063
cp24p018_satisfaction,cp24p136+_social_desirability,0.22282041137714023,6063
cp24p018_satisfaction,cp24p198+_optimism,0.37888441187362987,6063
cp24p018_satisfaction,cv24p013_trust_government,0.12804020955397616,6063
cp24p018_satisfaction,cv24p053_voted,-0.04370077169626973,6063
cp24p018_satisfaction,cv24p307_voting_behavior,0.013960216698737484,6063
cp24p018_satisfaction,cv24p307_voting_behavior_populist,-0.0363108871151218,6063
cp24p019_interpersonal_trust,cbs_age,0.1051565451815113,6063
cp24p019_interpersonal_trust,cbs_change_purch_power,-0.005693605703023222,6063
cp24p019_interpersonal_trust,cbs_gender_2_cat,-0.01333484906410751,6063
cp24p019_interpersonal_trust,cbs_gross_income_percentile,0.10017305866482597,6063
cp24p019_interpersonal_trust,cbs_high_achieved_edu_degree_5_cat,0.0073366511989783325,6063
cp24p019_interpersonal_trust,cbs_num_parents_abroad_3_cat,-0.1293982782864721,6063
cp24p019_interpersonal_trust,cbs_purch_power_log,0.15231365428513252,6063
cp24p019_interpersonal_trust,cp24p010_happiness,0.260587868590267,6063
cp24p019_interpersonal_trust,cp24p012_feel_state,0.25431197540255235,6063
cp24p019_interpersonal_trust,cp24p013_feel_trait,0.2669859470920713,6063
cp24p019_interpersonal_trust,cp24p014_satisfaction,0.2749767026699707,6063
cp24p019_interpersonal_trust,cp24p015_satisfaction,0.3080973968952052,6063
cp24p019_interpersonal_trust,cp24p016_satisfaction,0.2925276018240084,6063
cp24p019_interpersonal_trust,cp24p017_satisfaction,0.2671489169324652,6063
cp24p019_interpersonal_trust,cp24p018_satisfaction,0.27567528165944893,6063
cp24p019_interpersonal_trust,cp24p020+_extraversion,0.15514217404009992,6063
cp24p019_interpersonal_trust,cp24p021+_agreeableness,0.1825623982988162,6063
cp24p019_interpersonal_trust,cp24p022+_conscientiousness,-0.007943041134252381,6063
cp24p019_interpersonal_trust,cp24p023+_emotional_stability,0.21168888460743282,6063
cp24p019_interpersonal_trust,cp24p024+_imagination,0.12324321482393172,6063
cp24p019_interpersonal_trust,cp24p070+_self_esteem,0.21948523544019574,6063
cp24p019_interpersonal_trust,cp24p135_closeness,0.19967599953119597,6063
cp24p019_interpersonal_trust,cp24p136+_social_desirability,0.11433400731454439,6063
cp24p019_interpersonal_trust,cp24p198+_optimism,0.3473044756684887,6063
cp24p019_interpersonal_trust,cv24p013_trust_government,0.33841794459505903,6063
cp24p019_interpersonal_trust,cv24p053_voted,-0.1178380907121847,6063
cp24p019_interpersonal_trust,cv24p307_voting_behavior,0.03300046647568585,6063
cp24p019_interpersonal_trust,cv24p307_voting_behavior_populist,-0.1325774983089629,6063
cp24p020+_extraversion,cbs_age,0.007344729519357231,6063
cp24p020+_extraversion,cbs_change_purch_power,0.000054437418893519814,6063
cp24p020+_extraversion,cbs_gender_2_cat,-0.019732194723133208,6063
cp24p020+_extraversion,cbs_gross_income_percentile,0.04171073662151948,6063
cp24p020+_extraversion,cbs_high_achieved_edu_degree_5_cat,0.0048812918208231,6063
cp24p020+_extraversion,cbs_num_parents_abroad_3_cat,-0.023510487794075545,6063
cp24p020+_extraversion,cbs_purch_power_log,0.08221332519205005,6063
cp24p020+_extraversion,cp24p010_happiness,0.2316079368540652,6063
cp24p020+_extraversion,cp24p012_feel_state,0.194000452256059,6063
cp24p020+_extraversion,cp24p013_feel_trait,0.21806400515373112,6063
cp24p020+_extraversion,cp24p014_satisfaction,0.24002751911000145,6063
cp24p020+_extraversion,cp24p015_satisfaction,0.19931382453301513,6063
cp24p020+_extraversion,cp24p016_satisfaction,0.21808252377663992,6063
cp24p020+_extraversion,cp24p017_satisfaction,0.21417360943741404,6063
cp24p020+_extraversion,cp24p018_satisfaction,0.19329709909664708,6063
cp24p020+_extraversion,cp24p019_interpersonal_trust,0.15514217404009992,6063
cp24p020+_extraversion,cp24p021+_agreeableness,0.32177395652099827,6063
cp24p020+_extraversion,cp24p022+_conscientiousness,0.08609020520865612,6063
cp24p020+_extraversion,cp24p023+_emotional_stability,0.2040362411864687,6063
cp24p020+_extraversion,cp24p024+_imagination,0.22560113987348288,6063
cp24p020+_extraversion,cp24p070+_self_esteem,0.3478281763816665,6063
cp24p020+_extraversion,cp24p135_closeness,0.27454807539287235,6063
cp24p020+_extraversion,cp24p136+_social_desirability,0.03778345701361674,6063
cp24p020+_extraversion,cp24p198+_optimism,0.32080258404537776,6063
cp24p020+_extraversion,cv24p013_trust_government,0.02800680485337851,6063
cp24p020+_extraversion,cv24p053_voted,-0.04336773759048368,6063
cp24p020+_extraversion,cv24p307_voting_behavior,-0.035414728709363394,6063
cp24p020+_extraversion,cv24p307_voting_behavior_populist,-0.04699720870222386,6063
cp24p021+_agreeableness,cbs_age,0.10237736510790686,6063
cp24p021+_agreeableness,cbs_change_purch_power,0.0148672136654545,6063
cp24p021+_agreeableness,cbs_gender_2_cat,-0.013557914151722512,6063
cp24p021+_agreeableness,cbs_gross_income_percentile,-0.050269402658353474,6063
cp24p021+_agreeableness,cbs_high_achieved_edu_degree_5_cat,0.019779878753383787,6063
cp24p021+_agreeableness,cbs_num_parents_abroad_3_cat,-0.10001907467478591,6063
cp24p021+_agreeableness,cbs_purch_power_log,0.026267422042370325,6063
cp24p021+_agreeableness,cp24p010_happiness,0.15780576743821073,6063
cp24p021+_agreeableness,cp24p012_feel_state,0.0950594840848693,6063
cp24p021+_agreeableness,cp24p013_feel_trait,0.12910701361834673,6063
cp24p021+_agreeableness,cp24p014_satisfaction,0.14524782931145816,6063
cp24p021+_agreeableness,cp24p015_satisfaction,0.15128750375418262,6063
cp24p021+_agreeableness,cp24p016_satisfaction,0.17954459732193295,6063
cp24p021+_agreeableness,cp24p017_satisfaction,0.16336610996295434,6063
cp24p021+_agreeableness,cp24p018_satisfaction,0.10457461301883535,6063
cp24p021+_agreeableness,cp24p019_interpersonal_trust,0.1825623982988162,6063
cp24p021+_agreeableness,cp24p020+_extraversion,0.32177395652099827,6063
cp24p021+_agreeableness,cp24p022+_conscientiousness,0.2916248451811785,6063
cp24p021+_agreeableness,cp24p023+_emotional_stability,0.029743882627642687,6063
cp24p021+_agreeableness,cp24p024+_imagination,0.32704193262518094,6063
cp24p021+_agreeableness,cp24p070+_self_esteem,0.25771798085901015,6063
cp24p021+_agreeableness,cp24p135_closeness,0.38253767953968293,6063
cp24p021+_agreeableness,cp24p136+_social_desirability,0.21328016302600727,6063
cp24p021+_agreeableness,cp24p198+_optimism,0.2246966915165389,6063
cp24p021+_agreeableness,cv24p013_trust_government,0.06724689007819011,6063
cp24p021+_agreeableness,cv24p053_voted,-0.09798371163842642,6063
cp24p021+_agreeableness,cv24p307_voting_behavior,0.007000117620768071,6063
cp24p021+_agreeableness,cv24p307_voting_behavior_populist,-0.09327370059008566,6063
cp24p022+_conscientiousness,cbs_age,0.1932771895805913,6063
cp24p022+_conscientiousness,cbs_change_purch_power,-0.0063371807618756975,6063
cp24p022+_conscientiousness,cbs_gender_2_cat,-0.010261228075102677,6063
cp24p022+_conscientiousness,cbs_gross_income_percentile,0.0383712610098903,6063
cp24p022+_conscientiousness,cbs_high_achieved_edu_degree_5_cat,0.025813577220287282,6063
cp24p022+_conscientiousness,cbs_num_parents_abroad_3_cat,-0.09591061838674092,6063
cp24p022+_conscientiousness,cbs_purch_power_log,0.028527652768399817,6063
cp24p022+_conscientiousness,cp24p010_happiness,0.2197884727809893,6063
cp24p022+_conscientiousness,cp24p012_feel_state,0.19183498270879407,6063
cp24p022+_conscientiousness,cp24p013_feel_trait,0.23621675490052857,6063
cp24p022+_conscientiousness,cp24p014_satisfaction,0.19671714067475285,6063
cp24p022+_conscientiousness,cp24p015_satisfaction,0.18526197757534124,6063
cp24p022+_conscientiousness,cp24p016_satisfaction,0.20706901638948907,6063
cp24p022+_conscientiousness,cp24p017_satisfaction,0.1786201554128523,6063
cp24p022+_conscientiousness,cp24p018_satisfaction,0.13325003373441857,6063
cp24p022+_conscientiousness,cp24p019_interpersonal_trust,-0.007943041134252381,6063
cp24p022+_conscientiousness,cp24p020+_extraversion,0.08609020520865612,6063
cp24p022+_conscientiousness,cp24p021+_agreeableness,0.2916248451811785,6063
cp24p022+_conscientiousness,cp24p023+_emotional_stability,0.11278690155909896,6063
cp24p022+_conscientiousness,cp24p024+_imagination,0.26086176948651735,6063
cp24p022+_conscientiousness,cp24p070+_self_esteem,0.36333532238620425,6063
cp24p022+_conscientiousness,cp24p135_closeness,0.12022931906242781,6063
cp24p022+_conscientiousness,cp24p136+_social_desirability,0.25041517073623903,6063
cp24p022+_conscientiousness,cp24p198+_optimism,0.2375420488532093,6063
cp24p022+_conscientiousness,cv24p013_trust_government,0.014937646602185543,6063
cp24p022+_conscientiousness,cv24p053_voted,-0.07946003196550001,6063
cp24p022+_conscientiousness,cv24p307_voting_behavior,0.036476096859262466,6063
cp24p022+_conscientiousness,cv24p307_voting_behavior_populist,-0.048037864304589104,6063
cp24p023+_emotional_stability,cbs_age,0.21207850671183745,6063
cp24p023+_emotional_stability,cbs_change_purch_power,-0.052198811766391746,6063
cp24p023+_emotional_stability,cbs_gender_2_cat,0.0036620816968369867,6063
cp24p023+_emotional_stability,cbs_gross_income_percentile,0.11758239540471306,6063
cp24p023+_emotional_stability,cbs_high_achieved_edu_degree_5_cat,-0.00502314150845734,6063
cp24p023+_emotional_stability,cbs_num_parents_abroad_3_cat,-0.07077746499826437,6063
cp24p023+_emotional_stability,cbs_purch_power_log,0.0640125301116181,6063
cp24p023+_emotional_stability,cp24p010_happiness,0.335031884893847,6063
cp24p023+_emotional_stability,cp24p012_feel_state,0.36754501142047646,6063
cp24p023+_emotional_stability,cp24p013_feel_trait,0.368072591116294,6063
cp24p023+_emotional_stability,cp24p014_satisfaction,0.30849773281711196,6063
cp24p023+_emotional_stability,cp24p015_satisfaction,0.281777825808969,6063
cp24p023+_emotional_stability,cp24p016_satisfaction,0.3070417596446836,6063
cp24p023+_emotional_stability,cp24p017_satisfaction,0.2347602665229517,6063
cp24p023+_emotional_stability,cp24p018_satisfaction,0.26199828497462996,6063
cp24p023+_emotional_stability,cp24p019_interpersonal_trust,0.21168888460743282,6063
cp24p023+_emotional_stability,cp24p020+_extraversion,0.2040362411864687,6063
cp24p023+_emotional_stability,cp24p021+_agreeableness,0.029743882627642687,6063
cp24p023+_emotional_stability,cp24p022+_conscientiousness,0.11278690155909896,6063
cp24p023+_emotional_stability,cp24p024+_imagination,0.09605154822138906,6063
cp24p023+_emotional_stability,cp24p070+_self_esteem,0.41189284648676844,6063
cp24p023+_emotional_stability,cp24p135_closeness,0.12226904448589083,6063
cp24p023+_emotional_stability,cp24p136+_social_desirability,0.3151025756222465,6063
cp24p023+_emotional_stability,cp24p198+_optimism,0.41732912067844474,6063
cp24p023+_emotional_stability,cv24p013_trust_government,0.051873500903345145,6063
cp24p023+_emotional_stability,cv24p053_voted,-0.05223319268750988,6063
cp24p023+_emotional_stability,cv24p307_voting_behavior,0.005780811052012698,6063
cp24p023+_emotional_stability,cv24p307_voting_behavior_populist,-0.018802982051528513,6063
cp24p024+_imagination,cbs_age,0.002277044420599032,6063
cp24p024+_imagination,cbs_change_purch_power,0.02747350058436268,6063
cp24p024+_imagination,cbs_gender_2_cat,0.009923482492336669,6063
cp24p024+_imagination,cbs_gross_income_percentile,0.13342867340987657,6063
cp24p024+_imagination,cbs_high_achieved_edu_degree_5_cat,0.004339857548646942,6063
cp24p024+_imagination,cbs_num_parents_abroad_3_cat,-0.03767686079841515,6063
cp24p024+_imagination,cbs_purch_power_log,0.08078420794996126,6063
cp24p024+_imagination,cp24p010_happiness,0.12157273980307194,6063
cp24p024+_imagination,cp24p012_feel_state,0.08471060361807223,6063
cp24p024+_imagination,cp24p013_feel_trait,0.13170345685157825,6063
cp24p024+_imagination,cp24p014_satisfaction,0.09910133993525934,6063
cp24p024+_imagination,cp24p015_satisfaction,0.13544710868533155,6063
cp24p024+_imagination,cp24p016_satisfaction,0.13247500984349997,6063
cp24p024+_imagination,cp24p017_satisfaction,0.1406182730182663,6063
cp24p024+_imagination,cp24p018_satisfaction,0.07462253749715432,6063
cp24p024+_imagination,cp24p019_interpersonal_trust,0.12324321482393172,6063
cp24p024+_imagination,cp24p020+_extraversion,0.22560113987348288,6063
cp24p024+_imagination,cp24p021+_agreeableness,0.32704193262518094,6063
cp24p024+_imagination,cp24p022+_conscientiousness,0.26086176948651735,6063
cp24p024+_imagination,cp24p023+_emotional_stability,0.09605154822138906,6063
cp24p024+_imagination,cp24p070+_self_esteem,0.31381138197663383,6063
cp24p024+_imagination,cp24p135_closeness,0.047268308109185656,6063
cp24p024+_imagination,cp24p136+_social_desirability,0.057977301907080704,6063
cp24p024+_imagination,cp24p198+_optimism,0.2557584220727654,6063
cp24p024+_imagination,cv24p013_trust_government,0.01879503711938532,6063
cp24p024+_imagination,cv24p053_voted,-0.08920902575660575,6063
cp24p024+_imagination,cv24p307_voting_behavior,-0.008872796064459806,6063
cp24p024+_imagination,cv24p307_voting_behavior_populist,-0.07993107659337004,6063
cp24p070+_self_esteem,cbs_age,0.24851713745632484,6063
cp24p070+_self_esteem,cbs_change_purch_power,-0.02468202790177912,6063
cp24p070+_self_esteem,cbs_gender_2_cat,-0.005354593360407536,6063
cp24p070+_self_esteem,cbs_gross_income_percentile,0.17272900539939304,6063
cp24p070+_self_esteem,cbs_high_achieved_edu_degree_5_cat,0.009414893995453748,6063
cp24p070+_self_esteem,cbs_num_parents_abroad_3_cat,-0.09173418980010167,6063
cp24p070+_self_esteem,cbs_purch_power_log,0.1582097557140012,6063
cp24p070+_self_esteem,cp24p010_happiness,0.5224212185425976,6063
cp24p070+_self_esteem,cp24p012_feel_state,0.4841497026253481,6063
cp24p070+_self_esteem,cp24p013_feel_trait,0.5298075431128756,6063
cp24p070+_self_esteem,cp24p014_satisfaction,0.4866412749148089,6063
cp24p070+_self_esteem,cp24p015_satisfaction,0.44945302776389096,6063
cp24p070+_self_esteem,cp24p016_satisfaction,0.5214103024171972,6063
cp24p070+_self_esteem,cp24p017_satisfaction,0.44061834720579746,6063
cp24p070+_self_esteem,cp24p018_satisfaction,0.3794944658858146,6063
cp24p070+_self_esteem,cp24p019_interpersonal_trust,0.21948523544019574,6063
cp24p070+_self_esteem,cp24p020+_extraversion,0.3478281763816665,6063
cp24p070+_self_esteem,cp24p021+_agreeableness,0.25771798085901015,6063
cp24p070+_self_esteem,cp24p022+_conscientiousness,0.36333532238620425,6063
cp24p070+_self_esteem,cp24p023+_emotional_stability,0.41189284648676844,6063
cp24p070+_self_esteem,cp24p024+_imagination,0.31381138197663383,6063
cp24p070+_self_esteem,cp24p135_closeness,0.17788146460061088,6063
cp24p070+_self_esteem,cp24p136+_social_desirability,0.2650879226222366,6063
cp24p070+_self_esteem,cp24p198+_optimism,0.6171529781486135,6063
cp24p070+_self_esteem,cv24p013_trust_government,0.07965482978779759,6063
cp24p070+_self_esteem,cv24p053_voted,-0.09503823822237412,6063
cp24p070+_self_esteem,cv24p307_voting_behavior,0.021249106962346775,6063
cp24p070+_self_esteem,cv24p307_voting_behavior_populist,-0.06473438173858091,6063
cp24p135_closeness,cbs_age,0.16915541206947726,6063
cp24p135_closeness,cbs_change_purch_power,-0.01389869027269186,6063
cp24p135_closeness,cbs_gender_2_cat,-0.05002138968563829,6063
cp24p135_closeness,cbs_gross_income_percentile,-0.07041637252111584,6063
cp24p135_closeness,cbs_high_achieved_edu_degree_5_cat,-0.005425247561811992,6063
cp24p135_closeness,cbs_num_parents_abroad_3_cat,-0.08464188655829859,6063
cp24p135_closeness,cbs_purch_power_log,0.019758767840534534,6063
cp24p135_closeness,cp24p010_happiness,0.20552240750804837,6063
cp24p135_closeness,cp24p012_feel_state,0.17585823942161175,6063
cp24p135_closeness,cp24p013_feel_trait,0.19765104948196363,6063
cp24p135_closeness,cp24p014_satisfaction,0.19264976719127241,6063
cp24p135_closeness,cp24p015_satisfaction,0.17086071540534586,6063
cp24p135_closeness,cp24p016_satisfaction,0.19755119459060055,6063
cp24p135_closeness,cp24p017_satisfaction,0.1669152639980085,6063
cp24p135_closeness,cp24p018_satisfaction,0.16785872117361988,6063
cp24p135_closeness,cp24p019_interpersonal_trust,0.19967599953119597,6063
cp24p135_closeness,cp24p020+_extraversion,0.27454807539287235,6063
cp24p135_closeness,cp24p021+_agreeableness,0.38253767953968293,6063
cp24p135_closeness,cp24p022+_conscientiousness,0.12022931906242781,6063
cp24p135_closeness,cp24p023+_emotional_stability,0.12226904448589083,6063
cp24p135_closeness,cp24p024+_imagination,0.047268308109185656,6063
cp24p135_closeness,cp24p070+_self_esteem,0.17788146460061088,6063
cp24p135_closeness,cp24p136+_social_desirability,0.20945496643172862,6063
cp24p135_closeness,cp24p198+_optimism,0.17131346765652827,6063
cp24p135_closeness,cv24p013_trust_government,0.09009059389156758,6063
cp24p135_closeness,cv24p053_voted,-0.05602212944991806,6063
cp24p135_closeness,cv24p307_voting_behavior,-0.020403661740968713,6063
cp24p135_closeness,cv24p307_voting_behavior_populist,-0.06221672706380131,6063
cp24p136+_social_desirability,cbs_age,0.27531358918325005,6063
cp24p136+_social_desirability,cbs_change_purch_power,-0.028366991618140856,6063
cp24p136+_social_desirability,cbs_gender_2_cat,-0.011792538556873984,6063
cp24p136+_social_desirability,cbs_gross_income_percentile,0.00853139142131493,6063
cp24p136+_social_desirability,cbs_high_achieved_edu_degree_5_cat,-0.02635861447517859,6063
cp24p136+_social_desirability,cbs_num_parents_abroad_3_cat,-0.039641959842130425,6063
cp24p136+_social_desirability,cbs_purch_power_log,-0.005197153416249579,6063
cp24p136+_social_desirability,cp24p010_happiness,0.20043333857177964,6063
cp24p136+_social_desirability,cp24p012_feel_state,0.21601780500204718,6063
cp24p136+_social_desirability,cp24p013_feel_trait,0.23249370781679338,6063
cp24p136+_social_desirability,cp24p014_satisfaction,0.1956463993487702,6063
cp24p136+_social_desirability,cp24p015_satisfaction,0.17306139083984387,6063
cp24p136+_social_desirability,cp24p016_satisfaction,0.20339751217403576,6063
cp24p136+_social_desirability,cp24p017_satisfaction,0.18591856922800662,6063
cp24p136+_social_desirability,cp24p018_satisfaction,0.22282041137714023,6063
cp24p136+_social_desirability,cp24p019_interpersonal_trust,0.11433400731454439,6063
cp24p136+_social_desirability,cp24p020+_extraversion,0.03778345701361674,6063
cp24p136+_social_desirability,cp24p021+_agreeableness,0.21328016302600727,6063
cp24p136+_social_desirability,cp24p022+_conscientiousness,0.25041517073623903,6063
cp24p136+_social_desirability,cp24p023+_emotional_stability,0.3151025756222465,6063
cp24p136+_social_desirability,cp24p024+_imagination,0.057977301907080704,6063
cp24p136+_social_desirability,cp24p070+_self_esteem,0.2650879226222366,6063
cp24p136+_social_desirability,cp24p135_closeness,0.20945496643172862,6063
cp24p136+_social_desirability,cp24p198+_optimism,0.21267487259353746,6063
cp24p136+_social_desirability,cv24p013_trust_government,0.03418155744149952,6063
cp24p136+_social_desirability,cv24p053_voted,-0.02677323906243126,6063
cp24p136+_social_desirability,cv24p307_voting_behavior,0.040847721422443216,6063
cp24p136+_social_desirability,cv24p307_voting_behavior_populist,-0.0009893877803043981,6063
cp24p198+_optimism,cbs_age,0.11319499587219911,6063
cp24p198+_optimism,cbs_change_purch_power,-0.014473752013457188,6063
cp24p198+_optimism,cbs_gender_2_cat,-0.006667402532660614,6063
cp24p198+_optimism,cbs_gross_income_percentile,0.15095176659996565,6063
cp24p198+_optimism,cbs_high_achieved_edu_degree_5_cat,0.016400132576419747,6063
cp24p198+_optimism,cbs_num_parents_abroad_3_cat,-0.08156452877895685,6063
cp24p198+_optimism,cbs_purch_power_log,0.19837259884335415,6063
cp24p198+_optimism,cp24p010_happiness,0.46701696403742593,6063
cp24p198+_optimism,cp24p012_feel_state,0.41695496655097114,6063
cp24p198+_optimism,cp24p013_feel_trait,0.45699336345881625,6063
cp24p198+_optimism,cp24p014_satisfaction,0.468183742625502,6063
cp24p198+_optimism,cp24p015_satisfaction,0.4594286437916405,6063
cp24p198+_optimism,cp24p016_satisfaction,0.4906410023753962,6063
cp24p198+_optimism,cp24p017_satisfaction,0.4288715910292472,6063
cp24p198+_optimism,cp24p018_satisfaction,0.37888441187362987,6063
cp24p198+_optimism,cp24p019_interpersonal_trust,0.3473044756684887,6063
cp24p198+_optimism,cp24p020+_extraversion,0.32080258404537776,6063
cp24p198+_optimism,cp24p021+_agreeableness,0.2246966915165389,6063
cp24p198+_optimism,cp24p022+_conscientiousness,0.2375420488532093,6063
cp24p198+_optimism,cp24p023+_emotional_stability,0.41732912067844474,6063
cp24p198+_optimism,cp24p024+_imagination,0.2557584220727654,6063
cp24p198+_optimism,cp24p070+_self_esteem,0.6171529781486135,6063
cp24p198+_optimism,cp24p135_closeness,0.17131346765652827,6063
cp24p198+_optimism,cp24p136+_social_desirability,0.21267487259353746,6063
cp24p198+_optimism,cv24p013_trust_government,0.1692881431305412,6063
cp24p198+_optimism,cv24p053_voted,-0.07673982708191426,6063
cp24p198+_optimism,cv24p307_voting_behavior,-0.00014938649054883912,6063
cp24p198+_optimism,cv24p307_voting_behavior_populist,-0.08430820924439901,6063
cv24p013_trust_government,cbs_age,-0.059724075635677054,6063
cv24p013_trust_government,cbs_change_purch_power,0.00487056699946924,6063
cv24p013_trust_government,cbs_gender_2_cat,0.007694465752972313,6063
cv24p013_trust_government,cbs_gross_income_percentile,0.08450904404825542,6063
cv24p013_trust_government,cbs_high_achieved_edu_degree_5_cat,0.01840212989593007,6063
cv24p013_trust_government,cbs_num_parents_abroad_3_cat,-0.008035559909034538,6063
cv24p013_trust_government,cbs_purch_power_log,0.15771707583179576,6063
cv24p013_trust_government,cp24p010_happiness,0.1301645936198389,6063
cv24p013_trust_government,cp24p012_feel_state,0.10191231671289144,6063
cv24p013_trust_government,cp24p013_feel_trait,0.11130170574318653,6063
cv24p013_trust_government,cp24p014_satisfaction,0.14142732270412017,6063
cv24p013_trust_government,cp24p015_satisfaction,0.1768241343090776,6063
cv24p013_trust_government,cp24p016_satisfaction,0.1537624469425527,6063
cv24p013_trust_government,cp24p017_satisfaction,0.1358354741576774,6063
cv24p013_trust_government,cp24p018_satisfaction,0.12804020955397616,6063
cv24p013_trust_government,cp24p019_interpersonal_trust,0.33841794459505903,6063
cv24p013_trust_government,cp24p020+_extraversion,0.02800680485337851,6063
cv24p013_trust_government,cp24p021+_agreeableness,0.06724689007819011,6063
cv24p013_trust_government,cp24p022+_conscientiousness,0.014937646602185543,6063
cv24p013_trust_government,cp24p023+_emotional_stability,0.051873500903345145,6063
cv24p013_trust_government,cp24p024+_imagination,0.01879503711938532,6063
cv24p013_trust_government,cp24p070+_self_esteem,0.07965482978779759,6063
cv24p013_trust_government,cp24p135_closeness,0.09009059389156758,6063
cv24p013_trust_government,cp24p136+_social_desirability,0.03418155744149952,6063
cv24p013_trust_government,cp24p198+_optimism,0.1692881431305412,6063
cv24p013_trust_government,cv24p053_voted,-0.045030521683393,6063
cv24p013_trust_government,cv24p307_voting_behavior,0.02150599733979401,6063
cv24p013_trust_government,cv24p307_voting_behavior_populist,-0.11674845688834838,6063
cv24p053_voted,cbs_age,-0.1418584413545013,6063
cv24p053_voted,cbs_change_purch_power,0.010159227375069252,6063
cv24p053_voted,cbs_gender_2_cat,0.0,6063
cv24p053_voted,cbs_gross_income_percentile,-0.0658424283774686,6063
cv24p053_voted,cbs_high_achieved_edu_degree_5_cat,0.07051328177635037,6063
cv24p053_voted,cbs_num_parents_abroad_3_cat,0.26011681612241366,6063
cv24p053_voted,cbs_purch_power_log,-0.09989733304882625,6063
cv24p053_voted,cp24p010_happiness,-0.10247302652110384,6063
cv24p053_voted,cp24p012_feel_state,-0.05436415961903722,6063
cv24p053_voted,cp24p013_feel_trait,-0.08633993655845319,6063
cv24p053_voted,cp24p014_satisfaction,-0.07082526637984661,6063
cv24p053_voted,cp24p015_satisfaction,-0.0977898242831546,6063
cv24p053_voted,cp24p016_satisfaction,-0.099788095920207,6063
cv24p053_voted,cp24p017_satisfaction,-0.0760984227974522,6063
cv24p053_voted,cp24p018_satisfaction,-0.04370077169626973,6063
cv24p053_voted,cp24p019_interpersonal_trust,-0.1178380907121847,6063
cv24p053_voted,cp24p020+_extraversion,-0.04336773759048368,6063
cv24p053_voted,cp24p021+_agreeableness,-0.09798371163842642,6063
cv24p053_voted,cp24p022+_conscientiousness,-0.07946003196550001,6063
cv24p053_voted,cp24p023+_emotional_stability,-0.05223319268750988,6063
cv24p053_voted,cp24p024+_imagination,-0.08920902575660575,6063
cv24p053_voted,cp24p070+_self_esteem,-0.09503823822237412,6063
cv24p053_voted,cp24p135_closeness,-0.05602212944991806,6063
cv24p053_voted,cp24p136+_social_desirability,-0.02677323906243126,6063
cv24p053_voted,cp24p198+_optimism,-0.07673982708191426,6063
cv24p053_voted,cv24p013_trust_government,-0.045030521683393,6063
cv24p053_voted,cv24p307_voting_behavior,0.3959733686894652,6063
cv24p053_voted,cv24p307_voting_behavior_populist,0.8390548086337566,6063
